,Date,Unnamed: 0,Network,Profile,Audience,Net Audience Growth,Audience Gained,Sent Messages (Total),Published Posts (Total),Received Messages (Total),Impressions,Video Views,Engagements,Engagement Rate (per Impression),Reactions,Comments,Shares,Post Link Clicks,Saves,Other Post Clicks,Sent Posts (Facebook),Sent Posts (Instagram),Sent Stories (Instagram),Sent Reels (Instagram),Sent Comments (Instagram),Sent Videos (TikTok),Received Comments (Facebook),Received Ad Comments (Facebook),Received Comments (Instagram),Received Mentions (Instagram),Received Media Tags (Instagram),Received Comments (TikTok),Website Traffic,new_ig_followers,new_fb_page_likes,instagram_reach,facebook_reach
798,2023-03-08,1200,Facebook,T H E U N S E E N Beauty,"10,409",0.0,0.0,1,1,8,"5,047",852,538,10.66%,33,10.0,2.0,217.0,,276,1.0,,,,,,,8.0,,,,,527,47,0,7781,4382
799,2023-03-08,1201,Instagram,theunseenbeauty,"30,630",31.0,47.0,9,9,9,"14,604","1,289",242,1.66%,195,3.0,3.0,,41.0,,,1.0,8.0,,,,,,5.0,3.0,1.0,,527,47,0,7781,4382
800,2023-03-08,1202,TikTok,theunseenbeautyuk,"2,544",1.0,,0,0,1,,241,19,,18,1.0,0.0,,,,,,,,,0.0,,,,,,1.0,527,47,0,7781,4382
801,2023-03-09,1203,Facebook,T H E U N S E E N Beauty,"10,407",-2.0,0.0,1,1,5,"4,451",922,474,10.65%,20,6.0,3.0,163.0,,282,1.0,,,,,,,4.0,,,,,565,39,0,8188,3370
802,2023-03-09,1204,Instagram,theunseenbeauty,"30,663",33.0,39.0,3,2,4,"14,344","1,007",630,4.39%,541,7.0,0.0,,82.0,,,1.0,1.0,,1.0,,,,2.0,,2.0,,565,39,0,8188,3370
803,2023-03-09,1205,TikTok,theunseenbeautyuk,"2,546",3.0,,0,0,0,,452,26,,24,1.0,1.0,,,,,,,,,0.0,,,,,,,565,39,0,8188,3370
804,2023-03-10,1206,Facebook,T H E U N S E E N Beauty,"10,407",0.0,0.0,1,1,2,"3,881",838,386,9.95%,21,2.0,5.0,159.0,,199,1.0,,,,,,,2.0,,,,,486,35,0,8257,3126
805,2023-03-10,1207,Instagram,theunseenbeauty,"30,692",29.0,35.0,4,3,5,"14,202",782,565,3.98%,488,3.0,4.0,,70.0,,,1.0,2.0,,1.0,,,,4.0,1.0,,,486,35,0,8257,3126
806,2023-03-10,1208,TikTok,theunseenbeautyuk,"2,548",3.0,,3,2,1,,"1,101",61,,58,3.0,0.0,,,,,,,,,2.0,,,,,,1.0,486,35,0,8257,3126
807,2023-03-11,1209,Facebook,T H E U N S E E N Beauty,"10,406",-1.0,0.0,1,1,8,"3,089",844,389,12.59%,17,8.0,2.0,157.0,,205,1.0,,,,,,5.0,3.0,,,,,435,27,0,6768,2681
808,2023-03-11,1210,Instagram,theunseenbeauty,"30,719",27.0,27.0,6,5,2,"11,844",501,836,7.06%,715,6.0,0.0,,115.0,,,1.0,4.0,,1.0,,,,2.0,,,,435,27,0,6768,2681
809,2023-03-11,1211,TikTok,theunseenbeautyuk,"2,551",5.0,,0,0,0,,"1,123",48,,44,0.0,4.0,,,,,,,,,0.0,,,,,,,435,27,0,6768,2681
